Factor,Resonance_Hz,PeakRatio,MovingBandCostRatio,FixedBandCostRatio,LocalResonanceExists
0.5,5.68018591067478,1.60120553931172,1.76804325549472,1.76553550378088,1
0.502896470533927,5.68031842245567,1.59562929812256,1.76019485229913,1.75773372389837,1
0.505809720150961,5.6804498434507,1.59006027232804,1.75237126592969,1.74995605345069,1
0.508739846051343,5.68058018435819,1.58449853110102,1.7445725051325,1.74220251161748,1
0.511686945998387,5.68070945575619,1.57894414335448,1.73679857782303,1.73447311659047,1
0.514651118321746,5.68083766810397,1.5733971777356,1.72904949109016,1.72676788557996,1
0.517632461920689,5.68096483174349,1.56785770261989,1.72132525120021,1.71908683482128,1
0.520631076267403,5.68109095690086,1.5623257861054,1.71362586360113,1.7114299795813,1
0.523647061410313,5.68121605368777,1.55680149600702,1.70595133292666,1.703797334165,1
0.526680517977418,5.68134013210286,1.5512848998508,1.69830166300058,1.69618891192193,1
0.529731547179648,5.68146320203319,1.54577606486841,1.69067685684104,1.68860472525287,1
0.532800250814242,5.68158527325553,1.54027505799159,1.68307691666491,1.68104478561637,1
0.535886731268147,5.68170635543778,1.53478194584677,1.6755018438922,1.67350910353535,1
0.538991091521428,5.68182584337473,1.52929679467036,1.66795177236161,1.66599768860372,1
0.542113435150709,5.68194386002065,1.52381967048475,1.66042667552815,1.65851054949305,1
0.545253866332629,5.68206089315475,1.51835063903497,1.65292644822324,1.65104769395918,1
0.548412489847313,5.68217695230968,1.51288976567633,1.64545108860459,1.64360912884892,1
0.551589411081873,5.68229204691316,1.50743711543281,1.6380005940581,1.63619486010669,1
0.554784736033923,5.68240618628925,1.50199275299213,1.63057496120253,1.62880489278125,1
0.557998571315112,5.68251937965962,1.49655674270077,1.62317418589426,1.62143923103236,1
0.561231024154687,5.6826316361448,1.49112914855916,1.615798263232,1.61409787813755,1
0.564482202403066,5.68274296476537,1.48571003421689,1.60844718756162,1.60678083649876,1
0.567752214535439,5.68285337444321,1.48029946296796,1.60112095248095,1.59948810764916,1
