Factor,Resonance_Hz,PeakRatio,MovingBandCostRatio,FixedBandCostRatio,LocalResonanceExists
0.5,5.69566197365193,1.20929521281379,1.10148912495292,1.10216950680423,1
0.502896470533927,5.69563473273197,1.20782722082434,1.10083491499633,1.10151178781636,1
0.505809720150961,5.69560729058511,1.20635435356642,1.10017779690735,1.10085113532343,1
0.508739846051343,5.69557964552945,1.20487661147796,1.0995177619729,1.10018754040598,1
0.511686945998387,5.69555179586718,1.20339399516431,1.09885480149482,1.09952099415758,1
0.514651118321746,5.69552373988438,1.20190650539931,1.09818890679042,1.09885148768536,1
0.517632461920689,5.69549547585085,1.20041414312636,1.09752006919293,1.09817901211043,1
0.520631076267403,5.69546700201997,1.19891690945952,1.09684828005201,1.09750355856837,1
0.523647061410313,5.69543831662849,1.19741480568461,1.09617353073423,1.09682511820971,1
0.526680517977418,5.69540941789638,1.1959078332602,1.09549581262358,1.0961436822004,1
0.529731547179648,5.69538030402664,1.19439599381876,1.09481511712194,1.09545924172226,1
0.532800250814242,5.69535097320512,1.19287928916765,1.09413143564964,1.09477178797352,1
0.535886731268147,5.69532142360035,1.1913577212902,1.09344475964589,1.09408131216925,1
0.538991091521428,5.69529165336336,1.18983129234674,1.09275508056937,1.0933878055419,1
0.542113435150709,5.69526166062747,1.18830000467561,1.09206238989868,1.09269125934175,1
0.545253866332629,5.69523144350812,1.18676386079423,1.0913666791329,1.09199166483742,1
0.548412489847313,5.69520100010268,1.1852228634001,1.09066793979207,1.09128901331638,1
0.551589411081873,5.69517032849026,1.18367701537178,1.08996616341776,1.09058329608545,1
0.554784736033923,5.69513942673149,1.18212631976992,1.08926134157357,1.08987450447129,1
0.557998571315112,5.69510829286838,1.18057077983826,1.08855346584565,1.08916262982091,1
0.561231024154687,5.69507692492406,1.17901039900457,1.08784252784328,1.0884476635022,1
0.564482202403066,5.69504532090262,1.17744518088168,1.08712851919934,1.08772959690444,1
0.567752214535439,5.69501347878887,1.17587512926841,1.08641143157092,1.08700842143879,1
0.571041169655386,5.69498139654819,1.17430024815055,1.08569125663981,1.08628412853885,1
0.574349177498517,5.69494907212627,1.17272054170177,1.08496798611309,1.08555670966117,1
0.577676348436136,5.69491650344892,1.1711360142846,1.08424161172365,1.08482615628575,1
0.58102279347892,5.69488368842186,1.16954667045134,1.08351212523076,1.08409245991662,1
0.584388624280623,5.69485062493049,1.16795251494498,1.08277951842063,1.08335561208234,1
0.587773953141804,5.69481731083971,1.1663535527001,1.08204378310694,1.08261560433654,1
0.591178893013574,5.69478374399364,1.1647497888438,1.08130491113147,1.08187242825847,1
0.594603557501361,5.69474992221546,1.16314122869653,1.0805628943646,1.08112607545352,1
0.598048060868702,5.69471584330714,1.16152787777301,1.07981772470591,1.0803765375538,1
0.601512518041058,5.69468150504922,1.15990974178311,1.07906939408477,1.07962380621866,1
0.604997044609646,5.69464690520061,1.15828682663265,1.07831789446087,1.07886787313527,1
0.608501756835296,5.69461204149832,1.15665913842428,1.07756321782488,1.07810873001912,1
0.612026771652328,5.69457691165723,1.15502668345832,1.07680535619895,1.07734636861466,1
0.615572206672458,5.69454151336988,1.15338946823355,1.07604430163733,1.07658078069578,1
0.61913818018872,5.69450584430619,1.15174749944803,1.07528004622698,1.07581195806642,1
0.622724811179411,5.69446990211325,1.15010078399991,1.07451258208816,1.07503989256113,1
0.626332219312064,5.69443368441504,1.14844932898821,1.073741901375,1.07426457604561,1
0.629960524947437,5.6943971888122,1.14679314171355,1.0729679962761,1.07348600041734,1
0.633609849143531,5.69436041288178,1.14513222967898,1.07219085901518,1.07270415760611,1
0.637280313659631,5.69432335417698,1.14346660059067,1.07141048185164,1.07191903957458,1
0.640972040960364,5.69430331100888,1.1417962618858,1.07062459679338,1.07113063831892,1
0.64468515421979,5.69426989282431,1.14012122024793,1.06983716722085,1.07033894586936,1
0.648419777325505,5.69421045658501,1.1384414911273,1.06904983408758,1.06954395429077,1
0.652176034882782,5.69417224182847,1.13675707497379,1.06825642064291,1.06874565568326,1
0.655954052218724,5.69413373169659,1.13506798336961,1.06745972914952,1.06794404218277,1
0.659753955386447,5.6940949235939,1.13337422525464,1.0666597520939,1.06713910596166,1
0.663575871169284,5.6940558148992,1.13167580977677,1.06585648200259,1.06633083922931,1
0.667419927085017,5.69401640296532,1.12997274629247,1.06504991144275,1.06551923423274,1
0.671286251390132,5.69397668511875,1.12826504436747,1.06424003302287,1.06470428325716,1
0.675174973084095,5.69393665865942,1.12655271377731,1.06342683939335,1.06388597862665,1
0.679086221913661,5.69389632086039,1.12483576450797,1.06261032324718,1.06306431270468,1
0.683020128377198,5.69385566896754,1.12311420675644,1.06179047732056,1.06223927789479,1
0.686976823729045,5.6938147001993,1.12138805093127,1.06096729439355,1.0614108666412,1
0.690956439983888,5.69377341174634,1.1196573076531,1.0601407672907,1.06057907142936,1
0.694959109921168,5.69373180077124,1.11792198775522,1.05931088888177,1.05974388478665,1
0.69898496708951,5.6936898644082,1.11618210228407,1.05847765208229,1.05890529928293,1
0.703034145811175,5.69364759976276,1.11443766249971,1.05764104985429,1.05806330753123,1
0.707106781186547,5.69360500391141,1.11268867987634,1.05680107520693,1.05721790218831,1
0.711203009098641,5.69356207390135,1.11093516610275,1.05595772119716,1.05636907595533,1
0.715322966217629,5.69351880675011,1.10917713308274,1.05511098093042,1.05551682157849,1
0.71946679000541,5.69347519944525,1.1074145929356,1.05426084756125,1.0546611318496,1
0.723634618720189,5.69343124894403,1.10564755799647,1.05340731429401,1.05380199960678,1
0.727826591421094,5.69338695217303,1.10387604081677,1.05255037438355,1.05293941773508,1
0.732042847972813,5.69334230602791,1.10210005416456,1.05169002113584,1.05207337916708,1
0.736283529050263,5.69329730737294,1.10031961102491,1.05082624790873,1.0512038768836,1
0.740548776143282,5.69325195304075,1.09853472460025,1.04995904811255,1.05033090391428,1
0.744838731561351,5.69320623983196,1.09674540831066,1.04908841521085,1.04945445333826,1
0.749153538438341,5.69316016451477,1.09495167579422,1.04821434272106,1.04857451828482,1
0.753493340737288,5.69311372382468,1.09315354090726,1.0473368242152,1.04769109193405,1
0.757858283255199,5.69306691446406,1.09135101772467,1.04645585332054,1.04680416751745,1
0.762248511627881,5.69301973310182,1.08954412054011,1.04557142372034,1.04591373831863,1
0.7666641723348,5.69297217637301,1.08773286386626,1.0446835291545,1.04501979767396,1
0.77110541270397,5.69292424087848,1.08591726243505,1.0437921634203,1.04412233897322,1
