Factor,Resonance_Hz,PeakRatio,MovingBandCostRatio,FixedBandCostRatio,LocalResonanceExists
0.5,5.69410876632532,1.24056483224407,1.1153291709879,1.11582069893052,1
0.502896470533927,5.69408914207016,1.23883588048773,1.11457598312309,1.11506489533388,1
0.505809720150961,5.69406937645431,1.23710179425056,1.11381958346033,1.1143058619138,1
0.508739846051343,5.6940494683344,1.23536257973546,1.11305996359873,1.11354359013416,1
0.511686945998387,5.6940294165566,1.23361824335462,1.11229711516532,1.11277807148572,1
0.514651118321746,5.69400921995658,1.23186879173031,1.11153102981563,1.11200929748658,1
0.517632461920689,5.69398887735933,1.23011423169584,1.11076169923421,1.1112372596828,1
0.520631076267403,5.69396838757909,1.22835457029632,1.10998911513525,1.11046194964892,1
0.523647061410313,5.69394774941926,1.22658981478956,1.10921326926309,1.10968335898853,1
0.526680517977418,5.69392696167225,1.22481997264687,1.10843415339281,1.10890147933479,1
0.529731547179648,5.69390602311937,1.22304505155384,1.10765175933079,1.10811630235105,1
0.532800250814242,5.69388493253076,1.22126505941121,1.10686607891532,1.10732781973138,1
0.535886731268147,5.69386368866523,1.21948000433557,1.10607710401711,1.10653602320114,1
0.538991091521428,5.69384229027019,1.21768989466018,1.10528482653995,1.10574090451753,1
0.542113435150709,5.69382073608147,1.2158947389357,1.10448923842122,1.10494245547021,1
0.545253866332629,5.69379902482328,1.21409454593097,1.1036903316325,1.10414066788183,1
0.548412489847313,5.69377715520802,1.21228932463365,1.10288809818018,1.10333553360864,1
0.551589411081873,5.69375512593623,1.21047908425103,1.10208253010602,1.10252704454103,1
0.554784736033923,5.69373293569638,1.20866383421063,1.10127361948776,1.10171519260417,1
0.557998571315112,5.69371058316485,1.20684358416098,1.1004613584397,1.10089996975852,1
0.561231024154687,5.69368806700572,1.20501834397217,1.09964573911331,1.10008136800052,1
0.564482202403066,5.6936653858707,1.2031881237366,1.09882675369784,1.09925937936306,1
0.567752214535439,5.69364253839896,1.20135293376953,1.0980043944209,1.09843399591619,1
0.571041169655386,5.69361952321706,1.19951278460976,1.09717865354908,1.09760520976762,1
0.574349177498517,5.69359633893875,1.19766768702018,1.09634952338856,1.09677301306338,1
0.577676348436136,5.6935729841649,1.19581765198839,1.09551699628573,1.09593739798842,1
0.58102279347892,5.69354945748333,1.19396269072723,1.09468106462777,1.09509835676715,1
0.584388624280623,5.69352575746869,1.19210281467537,1.09384172084332,1.09425588166413,1
0.587773953141804,5.69350188268232,1.19023803549778,1.09299895740304,1.09340996498461,1
0.591178893013574,5.69347783167213,1.18836836508631,1.09215276682028,1.09256059907521,1
0.594603557501361,5.69345360297243,1.18649381556016,1.09130314165168,1.09170777632446,1
0.598048060868702,5.69342919510383,1.18461439926633,1.0904500744978,1.09085148916345,1
0.601512518041058,5.69340460657306,1.18273012878012,1.08959355800376,1.08999173006648,1
0.604997044609646,5.69337983587286,1.18084101690556,1.08873358485984,1.0891284915516,1
0.608501756835296,5.69335488148181,1.17894707667583,1.08787014780217,1.08826176618133,1
0.612026771652328,5.69332974186419,1.17704832135366,1.0870032396133,1.08739154656321,1
0.615572206672458,5.69330441546986,1.17514476443173,1.0861328531229,1.08651782535044,1
0.61913818018872,5.69327890073407,1.17323641963304,1.08525898120835,1.08564059524256,1
0.622724811179411,5.69325319607733,1.17132330091122,1.08438161679541,1.08475984898602,1
0.626332219312064,5.69322729990525,1.16940542245092,1.08350075285888,1.08387557937484,1
0.629960524947437,5.69320121060841,1.16748279866807,1.08261638242319,1.08298777925124,1
0.633609849143531,5.69317492656216,1.1655554442102,1.08172849856313,1.08209644150631,1
0.637280313659631,5.69314844612652,1.16362337395668,1.08083709440444,1.08120155908059,1
0.640972040960364,5.69312176764594,1.16168660301901,1.07994216312447,1.08030312496475,1
0.64468515421979,5.69309488944925,1.15974514674102,1.07904369795289,1.07940113220026,1
0.648419777325505,5.69306780984937,1.15779902069908,1.07814169217226,1.07849557387996,1
0.652176034882782,5.69304052714325,1.15584824070232,1.07723613911878,1.0775864431488,1
0.655954052218724,5.69301303961166,1.15389282279277,1.07632703218289,1.0766737332044,1
0.659753955386447,5.69298534551902,1.15193278324549,1.07541436480995,1.07575743729779,1
0.663575871169284,5.69295744311322,1.14996813856875,1.07449813050094,1.07483754873397,1
0.667419927085017,5.69292933062549,1.14799890550411,1.07357832281308,1.07391406087267,1
0.671286251390132,5.69290100627019,1.14602510102648,1.07265493536051,1.07298696712891,1
0.675174973084095,5.69287246824462,1.14404674234422,1.07172796181499,1.07205626097373,1
0.679086221913661,5.6928437147289,1.14206384689915,1.07079739590655,1.07112193593481,1
0.683020128377198,5.69281474388573,1.14007643236662,1.06986323142417,1.07018398559715,1
0.686976823729045,5.69278555386026,1.13808451665545,1.06892546221647,1.06924240360373,1
0.690956439983888,5.69275614277984,1.13608811790792,1.06798408219235,1.0682971836562,1
0.694959109921168,5.69272650875392,1.13408725449976,1.06703908532173,1.06734831951548,1
0.69898496708951,5.69269664987378,1.13208194504004,1.06609046563617,1.06639580500252,1
0.703034145811175,5.69266656421239,1.13007220837109,1.06513821722962,1.0654396339989,1
0.707106781186547,5.69263624982422,1.1280580635684,1.06418233425903,1.06447980044753,1
0.711203009098641,5.692605704745,1.12603952994048,1.06322281094511,1.06351629835333,1
0.715322966217629,5.69257492699157,1.12401662702868,1.06225964157297,1.0625491217839,1
0.71946679000541,5.69254391456166,1.12198937460703,1.06129282049282,1.06157826487018,1
0.723634618720189,5.69251266543371,1.11995779268204,1.06032234212069,1.06060372180716,1
0.727826591421094,5.69248117756662,1.11792190149244,1.05934820093908,1.05962548685452,1
0.732042847972813,5.69244944889961,1.11588172150896,1.05837039149767,1.05864355433736,1
0.736283529050263,5.69241747735194,1.11383727343405,1.05738890841404,1.05765791864682,1
0.740548776143282,5.69238526082278,1.11178857820157,1.05640374637433,1.05666857424084,1
0.744838731561351,5.69235279719093,1.10973565697647,1.05541490013398,1.05567551564476,1
0.749153538438341,5.69232008431462,1.10767853115446,1.05442236451836,1.05467873745207,1
0.753493340737288,5.69228712003135,1.10561722236162,1.05342613442357,1.05367823432508,1
0.757858283255199,5.69225390215757,1.10355175245403,1.05242620481703,1.05267400099559,1
0.762248511627881,5.69222042848854,1.10148214351733,1.0514225707383,1.05166603226559,1
0.7666641723348,5.69218669679807,1.09940841786629,1.05041522729966,1.05065432300795,1
0.77110541270397,5.69215270483833,1.09733059804436,1.04940416968694,1.04963886816712,1
0.775572380916867,5.69211845033955,1.09524870682314,1.04838939316012,1.0486196627598,1
0.780065226013373,5.69208393100984,1.09316276720192,1.04737089305409,1.04759670187567,1
