Factor,Resonance_Hz,PeakRatio,MovingBandCostRatio,FixedBandCostRatio,LocalResonanceExists
0.5,5.69035652787386,1.00507135864998,1.00269796249378,1.00270350242872,1
0.502896470533927,5.69035627622015,1.00504183265158,1.00268228943774,1.00268779763141,1
0.505809720150961,5.69035602307185,1.00501213735819,1.00266652610651,1.00267200237089,1
0.508739846051343,5.69035576841986,1.00498227180923,1.0026506719831,1.00265611612905,1
0.511686945998387,5.69035551225504,1.00495223503881,1.00263472654762,1.00264013838485,1
0.514651118321746,5.69035525456818,1.00492202607567,1.00261868927723,1.00262406861429,1
0.517632461920689,5.69035499535003,1.00489164394316,1.00260255964614,1.00260790629044,1
0.520631076267403,5.69035473459127,1.00486108765919,1.00258633712557,1.00259165088334,1
0.523647061410313,5.69035447228253,1.00483035623627,1.00257002118377,1.00257530186006,1
0.526680517977418,5.69035420841436,1.00479944868139,1.00255361128596,1.00255885868466,1
0.529731547179648,5.69035394297727,1.00476836399605,1.00253710689436,1.00254232081816,1
0.532800250814242,5.6903536759617,1.00473710117624,1.00252050746812,1.00252568771851,1
0.535886731268147,5.69035340735803,1.00470565921234,1.00250381246336,1.00250895884064,1
0.538991091521428,5.69035313715658,1.00467403708918,1.00248702133311,1.00249213363636,1
0.542113435150709,5.69035286534762,1.00464223378595,1.00247013352732,1.00247521155439,1
0.545253866332629,5.69035259192133,1.00461024827618,1.00245314849282,1.00245819204036,1
0.548412489847313,5.69035231686786,1.00457807952775,1.00243606567332,1.00244107453674,1
0.551589411081873,5.69035204017727,1.00454572650279,1.00241888450939,1.00242385848284,1
0.554784736033923,5.69035176183958,1.00451318815772,1.00240160443844,1.00240654331484,1
0.557998571315112,5.69035148184471,1.00448046344317,1.00238422489471,1.00238912846571,1
0.561231024154687,5.69035120018257,1.00444755130397,1.00236674530922,1.00237161336521,1
0.564482202403066,5.69035091684295,1.00441445067914,1.0023491651098,1.0023539974399,1
0.567752214535439,5.69035063181562,1.00438116050181,1.00233148372104,1.00233628011309,1
0.571041169655386,5.69035034509025,1.00434767969923,1.0023137005643,1.00231846080484,1
0.574349177498517,5.69035005665647,1.00431400719272,1.00229581505766,1.00230053893194,1
0.577676348436136,5.69034976650382,1.00428014189766,1.00227782661591,1.00228251390788,1
0.58102279347892,5.6903494746218,1.00424608272341,1.00225973465056,1.00226438514283,1
0.584388624280623,5.69034918099982,1.00421182857336,1.00224153856977,1.00224615204367,1
0.587773953141804,5.69034888562722,1.00417737834482,1.0022232377784,1.00222781401389,1
0.591178893013574,5.6903485884933,1.00414273092902,1.00220483167792,1.00220937045364,1
0.594603557501361,5.69034828958726,1.00410788521108,1.00218631966645,1.00219082075969,1
0.598048060868702,5.69034798889825,1.00407284006998,1.0021677011387,1.00217216432539,1
0.601512518041058,5.69034768641534,1.00403759437853,1.00214897548599,1.0021534005407,1
0.604997044609646,5.69034738212753,1.00400214700332,1.00213014209618,1.0021345287921,1
0.608501756835296,5.69034707602377,1.00396649680471,1.00211120035371,1.00211554846266,1
0.612026771652328,5.69034676809289,1.00393064263677,1.00209214963954,1.00209645893193,1
0.615572206672458,5.69034645832372,1.00389458334729,1.00207298933113,1.00207725957599,1
0.61913818018872,5.69034614670495,1.0038583177777,1.00205371880247,1.0020579497674,1
0.622724811179411,5.69034583322522,1.00382184476305,1.00203433742399,1.00203852887518,1
0.626332219312064,5.69034551787313,1.00378516313203,1.00201484456259,1.00201899626482,1
0.629960524947437,5.69034520063715,1.00374827170684,1.00199523958161,1.0019993512982,1
0.633609849143531,5.69034488150573,1.00371116930325,1.00197552184079,1.00197959333364,1
0.637280313659631,5.69034456046719,1.0036738547305,1.00195569069631,1.00195972172583,1
0.640972040960364,5.69034423750982,1.0036363267913,1.00193574550067,1.00193973582584,1
0.64468515421979,5.69034391262183,1.00359858428179,1.00191568560277,1.00191963498108,1
0.648419777325505,5.69034358579131,1.00356062599151,1.00189551034783,1.00189941853529,1
0.652176034882782,5.69034325700633,1.00352245070334,1.00187521907741,1.00187908582854,1
0.655954052218724,5.69034292625485,1.00348405719351,1.00185481112933,1.00185863619715,1
0.659753955386447,5.69034259352476,1.00344544423153,1.00183428583773,1.00183806897373,1
0.663575871169284,5.69034225880387,1.00340661058016,1.00181364253297,1.00181738348716,1
0.667419927085017,5.69034192207991,1.0033675549954,1.00179288054169,1.0017965790625,1
0.671286251390132,5.69034158334053,1.00332827622643,1.0017719991867,1.00177565502106,1
0.675174973084095,5.69034124257331,1.00328877301557,1.00175099778705,1.00175461068032,1
0.679086221913661,5.69034089976574,1.00324904409828,1.00172987565793,1.00173344535391,1
0.683020128377198,5.69034055490522,1.00320908820308,1.00170863211071,1.00171215835164,1
0.686976823729045,5.69034020797909,1.00316890405155,1.00168726645289,1.00169074897941,1
0.690956439983888,5.69033985897458,1.00312849035829,1.00166577798807,1.00166921653925,1
0.694959109921168,5.69033950787887,1.00308784583084,1.00164416601596,1.00164756032925,1
0.69898496708951,5.69033915467903,1.00304696916972,1.00162242983232,1.00162577964359,1
0.703034145811175,5.69033879936206,1.00300585906833,1.00160056872898,1.00160387377245,1
0.707106781186547,5.69033844191487,1.00296451421295,1.00157858199379,1.00158184200205,1
0.711203009098641,5.69033808232427,1.00292293328267,1.00155646891062,1.00155968361462,1
0.715322966217629,5.69033772057701,1.0028811149494,1.00153422875929,1.00153739788834,1
0.71946679000541,5.69033735665974,1.0028390578778,1.00151186081562,1.00151498409735,1
0.723634618720189,5.69033699055903,1.00279676072523,1.00148936435135,1.00149244151173,1
0.727826591421094,5.69033662226135,1.00275422214177,1.00146673863416,1.00146976939746,1
0.732042847972813,5.69033625175309,1.00271144077011,1.0014439829276,1.00144696701641,1
0.736283529050263,5.69033587902055,1.00266841524557,1.00142109649112,1.0014240336263,1
0.740548776143282,5.69033550404993,1.00262514419604,1.00139807858002,1.00140096848073,1
0.744838731561351,5.69033512682736,1.00258162624195,1.00137492844541,1.00137777082908,1
0.749153538438341,5.69033474733887,1.00253785999621,1.00135164533423,1.00135443991655,1
0.753493340737288,5.69033436557038,1.00249384406419,1.00132822848921,1.0013309749841,1
0.757858283255199,5.69033398150775,1.0024495770437,1.00130467714881,1.00130737526845,1
0.762248511627881,5.69033359513672,1.00240505752491,1.00128099054728,1.00128364000205,1
0.7666641723348,5.69033320644295,1.00236028409035,1.00125716791453,1.00125976841306,1
0.77110541270397,5.69033281541201,1.00231525531485,1.00123320847621,1.0012357597253,1
0.775572380916867,5.69033242202935,1.00226996976549,1.00120911145363,1.00121161315828,1
0.780065226013373,5.69033202628036,1.0022244260016,1.00118487606373,1.00118732792713,1
0.784584097896751,5.69033162815031,1.0021786225747,1.0011605015191,1.00116290324259,1
0.789129147338642,5.69033122762437,1.00213255802843,1.0011359870279,1.00113833831099,1
0.7937005259841,5.69033082468764,1.00208623089858,1.0011113317939,1.00111363233423,1
0.79829838635665,5.69033041932507,1.00203963971297,1.00108653501641,1.00108878450975,1
0.802922881863376,5.69033001152157,1.00199278299149,1.00106159589025,1.0010637940305,1
0.807574166800042,5.69032960126191,1.00194565924598,1.00103651360579,1.00103866008495,1
0.812252396356236,5.69032918853078,1.00189826698026,1.00101128734883,1.001013381857,1
0.81695772662055,5.69032877331275,1.00185060469006,1.00098591630067,1.00098795852602,1
0.82169031458579,5.69032835559232,1.00180267086297,1.00096039963801,1.0009623892668,1
0.826450318154212,5.69032793535384,1.0017544639784,1.00093473653299,1.00093667324951,1
0.831237896142788,5.69032751258159,1.00170598250758,1.00090892615311,1.00091080963971,1
0.836053208288509,5.69032708725974,1.00165722491345,1.00088296766124,1.0008847975983,1
0.840896415253715,5.69032665937236,1.00160818965069,1.00085686021558,1.00085863628149,1
0.845767678631449,5.69032622890339,1.00155887516564,1.00083060296965,1.00083232484081,1
0.850667160950856,5.69032579583669,1.00150927989624,1.00080419507223,1.00080586242303,1
0.855595025682602,5.69032536015601,1.00145940227203,1.00077763566738,1.0007792481702,1
0.86055143724433,5.69032492184497,1.00140924071412,1.0007509238944,1.00075248121956,1
0.865536561006143,5.6903244808871,1.00135879363506,1.00072405888777,1.00072556070358,1
0.870550563296124,5.69032403726582,1.00130805943892,1.00069703977719,1.00069848574986,1
0.875593611405885,5.69032359096443,1.00125703652114,1.00066986568748,1.00067125548117,1
0.880665873596148,5.69032314196613,1.00120572326855,1.00064253573863,1.0006438690154,1
0.885767519102361,5.69032269025399,1.00115411805932,1.0006150490457,1.00061632546551,1
0.890898718140339,5.69032223581098,1.0011022192629,1.00058740471885,1.00058862393954,1
0.896059641911952,5.69032177861996,1.00105002523999,1.00055960186329,1.00056076354058,1
0.90125046261083,5.69032131866368,1.00099753434248,1.00053163957925,1.00053274336672,1
0.90647135342811,5.69032085592474,1.00094474491343,1.00050351696198,1.00050456251103,1
0.911722488558217,5.69032039038566,1.00089165528702,1.00047523310168,1.00047622006156,1
0.917004043204671,5.69031992202884,1.0008382637885,1.00044678708351,1.00044771510127,1
0.922316193585939,5.69031945083653,1.00078456873415,1.00041817798755,1.00041904670804,1
0.927659116941309,5.6903189767909,1.00073056843123,1.00038940488879,1.00039021395464,1
0.933032991536807,5.69031849987398,1.00067626117795,1.00036046685705,1.00036121590866,1
0.938437996671143,5.69031802006767,1.00062164526342,1.00033136295701,1.00033205163256,1
0.943874312681694,5.69031753735377,1.00056671896759,1.00030209224818,1.00030272018356,1
0.949342120950519,5.69031705171396,1.00051148056123,1.00027265378483,1.00027322061365,1
0.954841603910417,5.69031656312977,1.00045592830588,1.00024304661599,1.0002435519696,1
0.960372945051004,5.69031607158262,1.00040006045379,1.00021326978543,1.00021371329286,1
0.965936328924846,5.6903155770538,1.00034387524788,1.00018332233162,1.00018370361957,1
0.971531941153606,5.6903150795245,1.00028737092171,1.0001532032877,1.00015352198054,1
0.977159968434246,5.69031457897574,1.00023054569943,1.00012291168145,1.0001231674012,1
0.982820598545251,5.69031407538845,1.00017339779572,1.00009244653528,1.0000926389016,1
0.988514020352896,5.6903135687434,1.00011592541577,1.0000618068662,1.00006193549634,1
0.994240423817547,5.69031305902125,1.00005812675518,1.00003099168574,1.00003105619458,1
1,5.69031254620253,1,1,1,1
1.00579294106785,5.69031203026761,0.999941543326606,0.999968830809573,0.999968765910749,1
1.01161944030192,5.69031151119677,0.999882754901697,0.999937483109523,0.999937352919451,1
1.01747969210269,5.69031098897012,0.999823632882232,0.999905955889363,0.999905760013154,1
1.02337389199677,5.69031046356766,0.999764175415388,0.999874248133021,0.999873986173305,1
1.02930223664349,5.69030993496923,0.999704380638515,0.999842358818812,0.999842030375724,1
1.03526492384138,5.69030940315456,0.999644246679085,0.999810286919412,0.999809891590571,1
1.04126215253481,5.69030886810322,0.999583771654649,0.999778031401822,0.999777568782318,1
1.04729412282063,5.69030832979465,0.999522953672789,0.999745591227343,0.999745060909719,1
1.05336103595484,5.69030778820815,0.999461790831067,0.999712965351545,0.999712366925778,1
1.0594630943593,5.69030724332287,0.999400281216981,0.999680152724236,0.999679485777723,1
1.06560050162848,5.69030669511783,0.999338422907921,0.999647152289436,0.999646416406973,1
1.07177346253629,5.69030614357191,0.999276213971113,0.999613962985339,0.999613157749106,1
1.07798218304286,5.69030558866383,0.999213652463575,0.99958058374429,0.999579708733834,1
1.08422687030142,5.69030503037216,0.999150736432074,0.999547013492753,0.999546068284967,1
1.09050773266526,5.69030446867536,0.999087463913066,0.999513251151275,0.999512235320384,1
1.09682497969463,5.6903039035517,0.999023832932661,0.999479295634462,0.999478208752004,1
1.10317882216375,5.69030333497933,0.998959841506564,0.999445145850947,0.999443987485752,1
1.10956947206785,5.69030276293622,0.998895487640033,0.999410800703355,0.999409570421529,1
1.11599714263022,5.69030218740022,0.998830769327825,0.999376259088273,0.999374956453182,1
1.12246204830937,5.69030160834901,0.998765684554151,0.999341519896224,0.999340144468469,1
1.12896440480613,5.69030102576013,0.998700231292627,0.999306582011627,0.999305133349032,1
1.13550442907088,5.69030043961096,0.998634407506219,0.999271444312773,0.999269921970363,1
1.14208233931077,5.6902998498787,0.998568211147201,0.999236105671787,0.999234509201769,1
1.14869835499704,5.69029925654044,0.998501640157101,0.999200564954601,0.999198893906347,1
1.15535269687227,5.69029865957306,0.998434692466652,0.99916482102092,0.999163074940944,1
1.16204558695784,5.69029805895334,0.998367365995744,0.999128872724189,0.999127051156131,1
1.16877724856125,5.69029745465783,0.998299658653368,0.999092718911562,0.999090821396168,1
1.17554790628361,5.69029684666298,0.998231568337574,0.999056358423869,0.999054384498969,1
1.18235778602715,5.69029623494503,0.998163092935416,0.999019790095583,0.999017739296074,1
